2022-07-29 15:55:54.572986: I tensorflow/core/util/util.cc:169] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2022-07-29 15:55:55.992035: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-07-29 15:55:56.360203: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1532] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22126 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:65:00.0, compute capability: 8.6
2022-07-29 15:55:57.307681: W tensorflow/core/platform/cloud/google_auth_provider.cc:184] All attempts to get a Google authentication bearer token failed, returning an empty token. Retrieving token from files failed with "NOT_FOUND: Could not locate the credentials file.". Retrieving token from GCE failed with "FAILED_PRECONDITION: Error executing an HTTP request: libcurl code 6 meaning 'Couldn't resolve host name', error details: Could not resolve host: metadata".
2022-07-29 15:56:36.772218: I tensorflow/stream_executor/cuda/cuda_dnn.cc:384] Loaded cuDNN version 8400
2022-07-29 15:56:37.763996: I tensorflow/stream_executor/cuda/cuda_blas.cc:1786] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
W0729 16:11:12.751662 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28855.101562, train_mIoU: 1.224, proceeding to videos: 17596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28680.943359, train_mIoU: 1.217, proceeding to videos: 17996 / 300000
W0729 16:11:34.507128 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28680.943359, train_mIoU: 1.217, proceeding to videos: 17996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28726.318359, train_mIoU: 1.113, proceeding to videos: 18396 / 300000
W0729 16:12:02.010603 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28726.318359, train_mIoU: 1.113, proceeding to videos: 18396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28678.318359, train_mIoU: 1.218, proceeding to videos: 18796 / 300000
W0729 16:12:19.377643 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28678.318359, train_mIoU: 1.218, proceeding to videos: 18796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28748.277344, train_mIoU: 1.145, proceeding to videos: 19196 / 300000
W0729 16:12:36.486748 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28748.277344, train_mIoU: 1.145, proceeding to videos: 19196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28700.123047, train_mIoU: 1.190, proceeding to videos: 19596 / 300000
W0729 16:13:03.088536 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28700.123047, train_mIoU: 1.190, proceeding to videos: 19596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28677.949219, train_mIoU: 1.196, proceeding to videos: 19996 / 300000
W0729 16:13:20.241627 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28677.949219, train_mIoU: 1.196, proceeding to videos: 19996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28774.542969, train_mIoU: 1.182, proceeding to videos: 20396 / 300000
W0729 16:13:37.452226 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28774.542969, train_mIoU: 1.182, proceeding to videos: 20396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28791.332031, train_mIoU: 1.226, proceeding to videos: 20796 / 300000
W0729 16:13:59.342819 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28791.332031, train_mIoU: 1.226, proceeding to videos: 20796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28774.523438, train_mIoU: 1.275, proceeding to videos: 21196 / 300000
W0729 16:14:16.725456 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28774.523438, train_mIoU: 1.275, proceeding to videos: 21196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28842.472656, train_mIoU: 1.136, proceeding to videos: 21596 / 300000
W0729 16:14:44.100330 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28842.472656, train_mIoU: 1.136, proceeding to videos: 21596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28875.765625, train_mIoU: 1.197, proceeding to videos: 21996 / 300000
W0729 16:15:01.055332 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28875.765625, train_mIoU: 1.197, proceeding to videos: 21996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28736.242188, train_mIoU: 1.178, proceeding to videos: 22396 / 300000
W0729 16:15:18.170864 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28736.242188, train_mIoU: 1.178, proceeding to videos: 22396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28808.064453, train_mIoU: 1.186, proceeding to videos: 22796 / 300000
W0729 16:15:44.703273 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28808.064453, train_mIoU: 1.186, proceeding to videos: 22796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28930.072266, train_mIoU: 1.159, proceeding to videos: 23196 / 300000
W0729 16:16:01.910095 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28930.072266, train_mIoU: 1.159, proceeding to videos: 23196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28612.562500, train_mIoU: 1.284, proceeding to videos: 23596 / 300000
W0729 16:16:18.993858 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28612.562500, train_mIoU: 1.284, proceeding to videos: 23596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28718.115234, train_mIoU: 1.182, proceeding to videos: 23996 / 300000
W0729 16:16:37.822603 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28718.115234, train_mIoU: 1.182, proceeding to videos: 23996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28802.994141, train_mIoU: 1.217, proceeding to videos: 24396 / 300000
W0729 16:17:00.616565 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28802.994141, train_mIoU: 1.217, proceeding to videos: 24396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28677.859375, train_mIoU: 1.187, proceeding to videos: 24796 / 300000
W0729 16:17:17.886881 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28677.859375, train_mIoU: 1.187, proceeding to videos: 24796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28914.839844, train_mIoU: 1.179, proceeding to videos: 25196 / 300000
W0729 16:17:34.873850 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28914.839844, train_mIoU: 1.179, proceeding to videos: 25196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28687.824219, train_mIoU: 1.219, proceeding to videos: 25596 / 300000
W0729 16:17:57.218023 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28687.824219, train_mIoU: 1.219, proceeding to videos: 25596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28873.517578, train_mIoU: 1.319, proceeding to videos: 25996 / 300000
W0729 16:18:14.292518 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28873.517578, train_mIoU: 1.319, proceeding to videos: 25996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28622.562500, train_mIoU: 1.256, proceeding to videos: 26396 / 300000
W0729 16:18:31.072256 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28622.562500, train_mIoU: 1.256, proceeding to videos: 26396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28769.751953, train_mIoU: 1.247, proceeding to videos: 26796 / 300000
W0729 16:18:50.543365 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28769.751953, train_mIoU: 1.247, proceeding to videos: 26796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28684.255859, train_mIoU: 1.160, proceeding to videos: 27196 / 300000
W0729 16:19:13.666984 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28684.255859, train_mIoU: 1.160, proceeding to videos: 27196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28617.759766, train_mIoU: 1.269, proceeding to videos: 27596 / 300000
W0729 16:19:30.455141 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28617.759766, train_mIoU: 1.269, proceeding to videos: 27596 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28843.107422, train_mIoU: 1.201, proceeding to videos: 27996 / 300000
W0729 16:19:47.875023 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28843.107422, train_mIoU: 1.201, proceeding to videos: 27996 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28745.349609, train_mIoU: 1.235, proceeding to videos: 28396 / 300000
W0729 16:20:11.352225 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28745.349609, train_mIoU: 1.235, proceeding to videos: 28396 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28855.216797, train_mIoU: 1.166, proceeding to videos: 28796 / 300000
W0729 16:20:28.638946 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28855.216797, train_mIoU: 1.166, proceeding to videos: 28796 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28745.539062, train_mIoU: 1.201, proceeding to videos: 29196 / 300000
W0729 16:20:46.111945 139877497009280 train_vae.py:266] Epoch: 0, Train_Loss: 28745.539062, train_mIoU: 1.201, proceeding to videos: 29196 / 300000
WARNING:tensorflow:Epoch: 0, Train_Loss: 28840.687500, train_mIoU: 1.179, proceeding to videos: 29596 / 300000
